IBGE,LEITO.SUS_CIRÚRGICOS,LEITO.SUS_CLÍNICOS,LEITO.SUS_GINECO-OBSTÉTRICOS,LEITO.SUS_ISOLAMENTO,LEITO.SUS_OUTRAS ESPECIALIDADES (EXCETO COMPLEMENTARES),LEITO.SUS_PEDIÁTRICOS,LEITO.SUS_UCI,LEITO.SUS_UTI,EXSITENTE_CIRÚRGICOS,EXSITENTE_CLÍNICOS,EXSITENTE_GINECO-OBSTÉTRICOS,EXSITENTE_ISOLAMENTO,EXSITENTE_OUTRAS ESPECIALIDADES (EXCETO COMPLEMENTARES),EXSITENTE_PEDIÁTRICOS,EXSITENTE_UCI,EXSITENTE_UTI,Médico,Enfermeiro,Odontólogo,Out Prof Saude Sup,Tec Aux Enfermagem,Agente Combate Endemias,Out Tec Saude,QT_USO_Respirador/ventilador,QT_USO_Tomógrafo,QT_EXIST_Respirador/ventilador,QT_EXIST_Tomógrafo,30 dias-adulto_inf,30 dias-adulto_sup,30 dias-pediatrico_inf,30 dias-pediatrico_sup,30 dias-idoso_inf,30 dias-idoso_sup,30 dias-adulto_inf_uti,30 dias-adulto_sup_uti,30 dias-pediatrico_inf_uti,30 dias-pediatrico_sup_uti,30 dias-idoso_inf_uti,30 dias-idoso_sup_uti,60 dias-adulto_inf,60 dias-adulto_sup,60 dias-pediatrico_inf,60 dias-pediatrico_sup,60 dias-idoso_inf,60 dias-idoso_sup,60 dias-adulto_inf_uti,60 dias-adulto_sup_uti,60 dias-pediatrico_inf_uti,60 dias-pediatrico_sup_uti,60 dias-idoso_inf_uti,60 dias-idoso_sup_uti,90 dias-adulto_inf,90 dias-adulto_sup,90 dias-pediatrico_inf,90 dias-pediatrico_sup,90 dias-idoso_inf,90 dias-idoso_sup,90 dias-adulto_inf_uti,90 dias-adulto_sup_uti,90 dias-pediatrico_inf_uti,90 dias-pediatrico_sup_uti,90 dias-idoso_inf_uti,90 dias-idoso_sup_uti,Influenza -Leitos regulares Total_diarias,Influenza -Leitos regulares diarias_uti,Influenza -Leitos regulares diarias_uci,Influenza -UTI adulto Total_diarias,Influenza -UTI adulto diarias_uti,Influenza -UTI adulto diarias_uci,Influenza -UTI infantil-neonatal Total_diarias,Influenza -UTI infantil-neonatal diarias_uti,Influenza -UTI infantil-neonatal diarias_uci,Outras causas -Leitos regulares Total_diarias,Outras causas -Leitos regulares diarias_uti,Outras causas -Leitos regulares diarias_uci,Outras causas -UTI adulto Total_diarias,Outras causas -UTI adulto diarias_uti,Outras causas -UTI adulto diarias_uci,Outras causas -UTI infantil-neonatal Total_diarias,Outras causas -UTI infantil-neonatal diarias_uti,Outras causas -UTI infantil-neonatal diarias_uci
411690,0,16,8,1,0,5,0,0,0,16,8,1,0,5,0,0,"5,575",5,0,2,24,1,"2,2",3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733,0,0,0,0,0,0,0,0,2433,0,0,0,0,0,0,0,0
411695,1,7,2,1,0,2,0,0,1,7,2,1,0,2,0,0,"0,85",5,0,"0,225",4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0
411700,0,12,0,0,0,2,0,0,0,14,0,0,0,2,0,0,"0,55","1,9",0,0,"1,8",1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,0,0,0,0,0,0,0,0,772,0,0,0,0,0,0,0,0
411710,7,10,6,1,0,8,0,0,9,10,6,1,0,8,0,0,"1,1",6,0,"2,25","13,8",0,"0,6",1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,0,0,0,0,0,0,0,0,967,0,0,0,0,0,0,0,0
411720,1,11,1,1,0,3,0,0,1,11,1,1,0,3,0,0,"2,15",3,0,"1,5",10,0,"0,6",0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
411722,0,5,1,1,0,0,0,0,0,10,1,1,0,0,0,0,"0,7","5,5",0,"1,4","6,6",0,"1,1",1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0
411725,0,0,0,0,0,0,0,0,2,10,2,1,0,3,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411727,5,18,8,1,12,6,0,0,5,18,8,1,12,6,0,0,"2,1","4,25",0,3,"12,25",0,"0,5",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511,0,0,0,0,0,0,0,0,2367,0,0,0,0,0,0,0,0
411730,0,0,0,0,0,0,0,0,2,11,7,0,0,10,0,0,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411750,0,21,0,1,0,5,0,0,0,21,0,1,0,5,0,0,"3,6","15,875",0,"3,625","22,1","2,625","4,325",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,0,0,0,0,0,0,0,0,1206,0,0,0,0,0,0,0,0
411760,19,30,20,0,0,21,0,10,20,30,20,0,0,21,0,10,"7,225","12,6","1,2","4,45","35,4","0,9","0,5",6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448,0,0,214,432,0,0,0,0,4739,0,0,884,2210,0,0,0,0
411770,2,16,7,0,0,3,0,0,13,72,24,2,0,37,0,0,"2,15","6,3","0,1","5,45","15,3",0,"1,2",6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636,0,0,0,0,0,0,0,0,3071,0,0,0,0,0,0,0,0
411790,4,16,7,1,0,7,0,0,7,22,13,1,0,12,0,0,"8,525","13,5",0,"3,475","15,575",0,"0,5",7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,0,0,0,0,0,0,0,0,3078,0,0,0,0,0,0,0,0
411800,4,10,8,0,0,10,0,0,5,13,12,0,0,12,0,0,"2,675",2,0,0,"11,8",0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,0,0,0,0,0,0,0,0,1725,0,0,0,0,0,0,0,0
411820,21,44,26,6,2,20,0,14,35,76,39,7,2,32,0,25,"74,65",50,"1,2","29,75",213,0,12,19,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039,27,0,488,560,0,0,0,0,32936,413,0,2897,3779,0,0,0,0
411830,2,5,3,1,0,5,0,0,2,5,3,1,0,5,0,0,"0,5",1,0,"0,5",3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411840,48,16,25,5,4,17,0,20,84,34,30,5,4,25,0,22,"21,75","37,2","0,2","14,625",228,0,"2,75",10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110,0,0,483,788,0,108,207,0,28609,10,0,1861,2489,0,756,2539,0
411845,0,10,2,0,0,3,0,0,0,12,2,0,0,3,0,0,"1,5",5,0,"0,5","2,9",0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0
411850,59,73,18,0,0,33,0,42,77,97,33,1,0,34,0,46,"161,875","82,9","2,3","29,775","265,3",0,"8,1",31,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3163,0,0,271,569,0,129,477,0,28586,16,0,3905,5244,0,1123,4110,0
411870,0,7,3,0,0,2,0,0,0,7,3,0,0,2,0,0,"1,75",1,0,1,"10,3",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0
411890,0,15,1,0,0,3,0,0,0,15,1,0,0,3,0,0,"2,15","2,15",0,"2,825","11,7",0,"0,6",2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
411910,22,5,10,2,0,11,0,0,22,6,10,2,0,12,0,0,"8,075","5,4",0,"1,7",11,0,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524,0,0,0,0,0,0,0,0,1752,0,0,0,0,0,0,0,0
411915,14,37,45,1,160,17,0,0,16,39,52,1,160,20,0,0,"42,65","36,6",0,"16,6","183,15",14,"10,8",9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3354,0,0,0,0,0,0,0,0,34288,0,0,0,0,0,0,0,0
411920,3,6,4,0,0,4,0,0,5,8,6,0,0,8,0,0,"1,525",0,0,1,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0
411930,10,31,22,4,0,19,0,0,13,34,24,4,0,20,0,0,"1,975","3,6",0,0,"9,1",0,"4,2",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3142,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0
411940,0,14,2,0,0,4,0,0,0,14,2,0,0,4,0,0,"3,7",6,0,"1,5","27,5",0,"3,5",1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411950,0,54,0,0,430,0,0,0,0,54,0,0,480,0,0,0,"27,9","9,4",1,"23,9","91,2",1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,127435,0,0,0,0,0,0,0,0
411960,14,30,13,2,0,22,0,0,16,38,19,2,0,24,2,0,"6,15","9,45","0,3","4,25","36,775",0,"1,9",1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761,0,0,0,0,0,0,0,0,10156,0,0,0,0,0,0,0,0
411970,0,9,3,0,0,3,0,0,0,9,3,0,0,3,0,0,"0,9",2,0,"1,3",8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0
411980,2,23,6,1,0,4,0,0,4,25,8,1,0,5,0,0,"3,175","2,7",0,"0,525","8,1",0,"0,25",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141,0,0,0,0,0,0,0,0,1387,0,0,0,0,0,0,0,0
411990,189,157,68,11,63,44,8,58,302,233,91,15,65,67,13,93,"301,625","234,175","40,475","170,825","532,525",8,"15,6",120,8,128,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9462,0,0,484,608,0,1,16,1,108907,57,620,9503,10835,0,346,4701,1116
412000,4,15,6,0,0,6,0,0,4,15,6,0,0,6,0,0,"15,7","2,8",0,1,"14,3",0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0
412020,1,5,2,0,0,2,0,0,1,5,2,0,0,2,0,0,"1,6",2,0,"1,125",3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0
412033,0,14,3,0,0,3,0,0,0,14,3,0,0,3,0,0,"4,2",3,0,1,"5,5",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0
412035,10,22,5,2,0,6,0,0,10,24,7,2,0,7,0,0,"8,525","8,4",0,2,"12,15",0,"1,075",4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781,0,0,0,0,0,0,0,0,1901,0,0,0,0,0,0,0,0
412040,0,13,0,0,0,5,0,0,0,13,0,0,0,5,0,0,"0,7","3,7",0,2,"2,8",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
412050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
412060,24,36,29,11,0,24,0,0,24,46,33,11,0,24,0,0,"4,7","13,55",0,"6,675","32,75",0,"1,3",1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273,0,0,0,0,0,0,0,0,9441,0,0,0,0,0,0,0,0
412070,2,14,5,0,0,5,0,0,3,14,6,0,0,5,0,0,1,"5,7",0,"0,75","4,5",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,0,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0
412090,4,19,8,1,0,7,0,0,4,19,8,1,0,7,0,0,"7,275","6,05",0,"1,65","21,075",0,"0,5",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936,0,0,0,0,0,0,0,0,3296,0,0,0,0,0,0,0,0
412100,2,12,4,2,0,7,0,0,2,13,4,2,0,7,0,0,"0,775","3,15",0,2,8,0,"0,6",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,0,0,0,0,0,0,0,0,634,0,0,0,0,0,0,0,0
412120,1,14,6,0,0,4,0,0,1,14,6,0,0,4,0,0,"7,9","3,9",0,"1,5","7,4",0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,0,0,0,0,0,0,0,0,1772,0,0,0,0,0,0,0,0
412130,0,12,0,0,0,4,0,0,0,12,0,0,0,4,0,0,"3,55",4,1,"4,75","8,85","8,2",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412150,0,25,0,0,22,5,0,0,0,29,0,0,22,5,0,0,"2,85","5,9",0,"5,75","24,3",0,"1,35",1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,0,0,0,0,0,0,0,0,8034,0,0,0,0,0,0,0,0
412170,2,12,6,0,0,12,0,0,4,14,7,0,0,14,0,0,"0,425","0,75",0,"0,075","5,25",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,0,0,0,0,0,0,0,0,1346,0,0,0,0,0,0,0,0
412180,4,27,12,0,0,8,0,0,4,29,13,0,0,8,0,0,"4,175","3,825",0,"0,15","13,35",0,"0,85",1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,0,0,0,0,0,0,0,0,1729,0,0,0,0,0,0,0,0
412190,2,27,9,0,0,6,0,0,3,29,11,0,0,6,0,0,"2,65","4,6",0,"1,7","8,1",0,"0,6",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707,0,0,0,0,0,0,0,0,2405,0,0,0,0,0,0,0,0
412200,7,21,16,1,0,8,0,0,8,22,17,1,0,8,0,0,"4,05","3,6",0,"2,2","13,7",0,"0,5",4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819,0,0,0,0,0,0,0,0,1578,0,0,0,0,0,0,0,0
412220,0,25,0,0,0,5,0,0,0,25,0,0,0,5,0,0,"9,825","7,05",0,3,"18,9",0,"3,75",1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,0,0,0,0,0,0,0,0,1838,0,0,0,0,0,0,0,0
412230,9,10,0,0,3,5,0,0,10,12,0,0,3,5,0,0,"13,85",9,"0,575","2,8","29,7",0,"2,45",1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867,0,0,0,0,0,0,0,0,2632,0,0,0,0,0,0,0,0
412240,7,22,13,1,157,7,0,0,9,24,14,1,157,8,0,0,"29,1","28,5","0,5","13,05","71,7",0,"1,1",4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383,0,0,0,0,0,0,0,0,65147,0,0,0,0,0,0,0,0
412250,4,13,6,0,0,8,0,0,4,13,6,0,0,8,0,0,"2,7","4,5",0,"1,75","8,5",0,"0,5",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,0,0,0,0,0,0,0,0,1267,0,0,0,0,0,0,0,0
412260,6,10,4,1,0,4,0,0,6,15,6,1,0,4,0,0,"2,25","4,1",0,"1,1","5,5",0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585,0,0,0,0,0,0,0,0,968,0,0,0,0,0,0,0,0
412265,4,9,7,1,0,5,0,0,4,9,7,1,0,5,0,0,"1,025",1,0,"0,25",6,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0
412290,0,13,4,0,0,3,0,0,0,13,4,0,0,3,0,0,"1,7","2,5",0,"1,5",9,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0
412300,2,9,6,1,0,4,0,0,2,9,6,1,0,4,0,0,"0,95",3,0,"1,3",6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0
412310,2,8,2,0,0,3,0,0,2,8,2,0,0,3,0,0,"0,5",1,0,0,"4,8",0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0
412350,2,17,2,0,0,4,0,0,5,32,9,0,0,7,0,0,"6,25","4,65",0,2,"5,75",0,"0,925",1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,0,0,0,0,0,0,0,0,1856,0,0,0,0,0,0,0,0
412370,2,9,5,0,0,3,0,0,2,14,8,0,0,3,0,0,"2,4",3,0,0,6,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0
412380,3,16,6,0,1,6,0,0,3,16,6,0,1,6,0,0,"3,625",7,0,"1,575","14,8",0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,0,0,0,0,0,0,0,0,731,0,0,0,0,0,0,0,0
412385,2,21,9,0,0,9,0,0,2,21,9,0,0,9,0,0,"1,925","3,2",0,"0,775","2,3",0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412390,10,11,9,0,0,6,0,0,10,11,9,0,0,6,0,0,"3,725","6,9",0,"0,55",3,0,"0,6",3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883,0,0,0,0,0,0,0,0,8797,0,0,0,0,0,0,0,0
412400,3,10,3,0,0,4,0,0,3,10,3,0,0,4,0,0,1,"1,3",0,"0,25",10,0,"1,2",10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0
412410,21,47,15,3,0,28,0,10,26,48,39,3,0,31,0,20,"14,95","23,7",0,"11,55","116,3",0,3,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680,0,0,0,0,0,0,0,0,13947,0,0,0,0,0,437,2733,0
412420,1,5,3,0,0,1,0,0,1,5,3,0,0,1,0,0,"0,1","4,75",0,"0,975",7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0
412430,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"0,75",4,0,1,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412440,1,16,3,1,0,5,0,0,1,17,5,1,0,7,0,0,"7,25","5,55","1,5","4,2","12,15",0,"1,5",1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729,0,0,0,0,0,0,0,0,1862,0,0,0,0,0,0,0,0
412460,2,8,2,0,0,3,0,0,2,8,3,0,0,3,0,0,"1,55","6,5",0,2,5,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412470,0,15,0,0,0,5,0,0,0,15,0,0,0,5,0,0,"1,425",3,0,1,"8,75",0,"1,2",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
412490,1,7,3,0,0,6,0,0,1,7,3,0,0,6,0,0,"2,2","3,5",0,"0,25","8,1",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0
412500,3,10,4,0,0,3,0,0,3,10,4,0,0,3,0,0,"2,875","3,25",0,"0,625","8,15",0,"0,1",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,0,0,0,0,0,0,0,0,763,0,0,0,0,0,0,0,0
412510,3,8,4,0,0,4,6,0,3,9,4,0,0,4,6,0,"3,175",4,0,"1,5","10,7",0,"1,5",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0
412520,2,12,2,1,0,5,0,0,3,18,3,1,0,5,0,0,"2,4","3,6",0,1,"3,1",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0
412535,2,10,6,0,0,4,0,0,2,10,6,0,0,4,0,0,"1,875",5,0,"1,45","13,6",0,"1,35",1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0,0,0
412540,1,10,1,0,0,6,0,0,1,10,1,0,0,6,0,0,"1,95","5,175",0,"1,125","10,675",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,0,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,0
412545,6,7,3,0,0,3,0,0,7,8,4,0,0,3,0,0,"0,95","3,2",0,"0,25","3,4",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0
412550,43,26,54,0,0,12,10,20,66,50,56,0,0,18,10,29,"183,25","64,55","0,5","32,1","262,25",0,"9,55",23,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741,0,20,126,322,0,0,0,0,29224,6,531,1785,3109,0,92,3040,1119
412560,6,15,8,0,0,9,0,0,7,17,16,0,0,10,0,0,"14,025","4,5","0,125","2,55",27,0,"1,1",2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,0,0,0,0,0,0,0,0,4273,0,0,0,0,0,0,0,0
412570,0,12,8,2,0,8,0,0,120,77,23,12,0,28,0,30,"21,3","24,55",0,"9,8","35,45",0,"0,5",38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412580,3,10,5,1,0,5,0,0,3,12,5,1,0,5,0,0,"0,5",4,0,1,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,0,0,0,0,0,0,0,0,787,0,0,0,0,0,0,0,0
412600,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,"0,45","4,9",0,0,"10,05","1,05",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
412620,3,24,0,0,0,4,0,0,3,24,0,0,0,4,0,0,"1,2","2,5",0,1,10,0,"0,6",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0
412625,26,54,14,0,0,21,0,25,41,79,20,0,0,27,0,27,"109,525","50,45","1,3","16,475","240,35",0,"0,55",27,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2992,0,0,113,129,0,185,252,0,21885,21,0,4040,4497,0,758,2491,0
412630,4,13,12,0,0,7,0,0,4,14,14,0,0,7,0,0,"6,1","7,5",0,"2,1","13,8",0,"3,5",1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412640,0,17,0,0,0,6,0,0,0,17,0,0,0,6,0,0,"3,075","3,375",0,"1,25","8,8",0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
412650,0,12,2,0,0,2,0,0,0,12,2,0,0,2,0,0,"2,55",4,0,"1,75",16,0,"1,6",2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0
412660,6,14,4,0,0,11,0,0,9,23,6,0,0,16,0,0,"1,65","3,05",0,"1,25","10,8",0,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758,0,0,0,0,0,0,0,0,1521,0,0,0,0,0,0,0,0
412667,1,8,3,0,0,4,0,0,1,8,3,0,0,4,0,0,"3,075","5,5",0,"1,75",12,0,"2,2",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0
412670,1,4,1,1,0,3,0,0,1,4,1,1,0,3,0,0,"0,375","1,5",0,"0,5","6,75",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0
412700,0,10,3,0,0,4,0,0,0,10,3,0,0,4,0,0,"10,275","1,55",0,"2,25","9,475",0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,0,0,0,0,0,0,0,0,574,0,0,0,0,0,0,0,0
412710,28,42,14,0,0,14,0,10,46,86,30,0,0,16,0,12,"6,175",1,0,"2,875","8,1",0,0,5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5296,0,0,347,772,0,0,0,0,16936,0,0,1331,2664,0,0,0,0
412720,9,26,15,1,0,13,0,0,9,28,15,1,0,13,0,0,"7,075","9,1",0,"1,35",27,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,0,0,0,0,0,0,2624,0,0,0,0,0,0,0,0
